MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,MOPLHOOG,MOPLMIDD,MOPLLAAG,MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,MSKA,MSKB1,MSKB2,MSKC,MSKD,MHHUUR,MHKOOP,MAUT1,MAUT2,MAUT0,MZFONDS,MZPART,MINKM30,MINK3045,MINK4575,MINK7512,MINK123M,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,CARAVAN,MOSTYPE_label,MGEMLEEF_label,MOSHOOFD_label,MGODRK_label,MGODPR_label,MGODOV_label,MGODGE_label,PWAPART_label,PWABEDR_label,PWALAND_label
33,1.0,3.0,3,8,0,6,2,1,6.0,0.0,3.0,2.0,3.0,4.0,1.0,2.0,7.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,5.0,1.0,1.0,8.0,7.0,0.0,2.0,7.0, 2.0 ,0.0,5.0,4.0,0.0,0.0,4.0,3.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,1.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,0%,63 - 75%,11 - 23%,1 - 10%,f 0,f 0,f 0
8,1.0,3.0,3,2,2,6,0,2, 9.0 ,0.0,0.0,0.0, 3.0 ,6.0,5.0,3.0,2.0,4.0, 0.0 , 0.0 ,5.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,2.0,7.0,0.0,5.0,0.0,4.0,0.0,7.0,7.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0, 1.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,Middle class families,40-50 years,Driven Growers,11 - 23%,63 - 75%,0%,11 - 23%,f 50 – 99,f 0,f 0
10,1.0,3.0,3,3,2,3,1,3,7.0,1.0,1.0,1.0,1.0,8.0,4.0,4.0, 1.0 ,1.0,0.0,0.0, INVALID ,1.0,1.0,1.0,,1.0,2.0,0.0,1.0,8.0,9.0,0.0,0.0,6.0,3.0,3.0,2.0,5.0, 0.0 ,0.0,4.0,8.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, 0.0 , 0.0 ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Stable family,40-50 years,Average Family,11 - 23%,24 - 36%,1 - 10%,24 - 36%,f 50 – 99,f 0,f 0
10,1.0,4.0,2,3,0,6,0,3,,0.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,4.0,0.0,3.0,6.0,5.0,2.0,2.0,5.0, 4.0 ,3.0,3.0,2.0,3.0,0.0,4.0,7.0,0,0,0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ? ,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable family,30-40 years,Average Family,0%,63 - 75%,0%,24 - 36%,f 0,f 0,f 0
35,1.0,4.0,3,8,0,4,1,5,6.0,,2.0, 0.0 ,4.0,5.0,0.0,4.0,5.0,4.0,0.0,0.0,,3.0,0.0,0.0,907.0,0.0,5.0, 0.0 ,5.0,4.0, 6.0 ,2.0,2.0,8.0,1.0,0.0,0.0,4.0,error,0.0,7.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0, 0.0 ,0.0,0.0,0.0,0.0, 0.0 ,0.0,invalid,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Village families,40-50 years,Family with grown ups,0%,37 - 49%,1 - 10%,50 - 62%,f 0,f 0,f 0
18,2.0,2.0,2,4,1,3,1,5,4.0,2.0,4.0,4.0,4.0,1.0,7.0,2.0,1.0,5.0,1.0,1.0,3.0, 1.0 ,1.0,,3.0,1.0,1.0,1.0,5.0,4.0,6.0,2.0,2.0,3.0,6.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single youth,30-40 years,Career Loners,1 - 10%,24 - 36%,1 - 10%,50 - 62%,f 0,f 0,f 0
38,1.0,3.0,3,9,1,7,1,2,8.0,1.0,1.0,1.0,3.0,6.0,1.0,4.0,5.0, 2.0 ,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,,0.0,1.0,8.0,5.0,4.0,1.0,5.0,4.0,2.0, 3.0 ,4.0,,0.0,4.0, 4.0 ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Traditional families,40-50 years,Conservative families,1 - 10%,76 - 88%,1 - 10%,11 - 23%,f 0,f 0,f 0
13,2.0,3.0,2,3,1,2,,5,7.0,2.0,1.0,1.0,4.0, 5.0 ,4.0,5.0,1.0,3.0,0.0,0.0,5.0,2.0,1.0,5.0,3.0,1.0,2.0,0.0,7.0,2.0,7.0,1.0,68.0,5.0,4.0,1.0,4.0,5.0,,0.0,4.0, 6.0 ,1,0,0,0.0,0.0, 0.0 ,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,Young all american family,30-40 years,Average Family,1 - 10%,11 - 23%,,50 - 62%,f 1 – 49,f 0,f 0
33,1.0,3.0,3,8,1,5,1,3,7.0,1.0,2.0,2.0,3.0, 5.0 ,2.0,4.0,4.0,3.0,1.0,2.0,2.0, 2.0 ,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0, 1.0 ,4.0,3.0,0,0,0,6.0,0.0,0.0,0.0,0.0,292.0,0.0,506.0,0.0,0.0, 0.0 ,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 0
6,2.0, 3.0 ,3,2,1,4,0,4,7.0,0.0,2.0,2.0,2.0,6.0,3.0,4.0,3.0,4.0,0.0,2.0,3.0,0.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,9.0,7.0,2.0,0.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,6.0,8.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,584.0,0.0,0.0,1.0, 0.0 ,0.0,1.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,2.0, 0.0 ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Career and childcare,40-50 years,Driven Growers,1 - 10%,37 - 49%,0%,37 - 49%,f 50 – 99,f 0,f 0
5,1.0,2.0,3,1,0,5,2,2,4.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,6.0,3.0,6.0,1.0,3.0,8.0,1.0,4.0,3.0,3.0,0.0,0.0,3.0,3.0,0,0,0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,0.0,1.0,0.0,0.0,0.0,Mixed seniors,40-50 years,Successful hedonists,0%,50 - 62%,11 - 23%,11 - 23%,f 0,f 0,f 0
30,1.0,2.0,5,7,0,7,0,2,5.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0, 7.0 ,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,5.0,48.0,error,2.0,3.0,5.0, 4.0 ,7.0,2.0,0.0,0.0,0.0,2.0,2.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 , 0.0 ,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,Religious elderly singles,60-70 years,Retired and Religeous,0%,76 - 88%,0%,11 - 23%,f 0,f 0,f 0
13,1.0,2.0,126,3,2,2,0,5,3.0,4.0,3.0,3.0,4.0,3.0,6.0,2.0,2.0, 6.0 ,0.0,0.0,2.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,7.0,2.0,7.0,2.0,,3.0,6.0,2.0,2.0,6.0,0.0,0.0,4.0,6.0,,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0, 0.0 ,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Young all american family,,Average Family,11 - 23%,11 - 23%,0%,50 - 62%,,f 0,f 0
33,1.0,3.0,3,8,1,6,0,2,7.0,0.0,2.0,1.0,4.0,4.0,2.0,3.0,5.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0, 5.0 ,2.0,4.0,,6.0,0.0,3.0,7.0,2.0,1.0,4.0,4.0,0.0,0.0,4.0,3.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1.0 ,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,1 - 10%,63 - 75%,0%,11 - 23%,f 0,f 0,f 0
32,,3.0,3,7,0,6,0,3,7.0,0.0,2.0,0.0, 5.0 ,4.0, 2.0 ,,4.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,4.0,0.0,2.0,7.0,7.0,2.0,0.0,, 7.0 ,0.0,5.0,4.0,0.0,0.0,4.0,1.0,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0, 4.0 ,0.0,0.0,0.0,3.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed seniors,40-50 years,Retired and Religeous,0%,63 - 75%,0%,24 - 36%,f 0,f 0,f 0
37,1.0,1.0,4,8,1,4,1,4,7.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,6.0,2.0,1.0,5.0,4.0,5.0,5.0,0.0, 0.0 ,0.0,3.0,4.0,0,0,0,6.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed small town dwellers,50-60 years,Family with grown ups,1 - 10%,37 - 49%,1 - 10%,37 - 49%,f 0,f 0,f 0
36,1.0,3.0,4,8,4,3,0,2,6.0,0.0,3.0,3.0,4.0,3.0,0.0, 7.0 ,2.0,2.0, 0.0 ,2.0,4.0,0.0,2.0,2.0,1.0,5.0,2.0,0.0,2.0,7.0,6.0,3.0,0.0,3.0,6.0,0.0,7.0,2.0,0.0,0.0,4.0,3.0,,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Couples with teens 'Married with children',50-60 years,Family with grown ups,37 - 49%,24 - 36%,0%,11 - 23%,,f 0,f 0
38,1.0,3.0,3,9,1,6,2,2,7.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0, 3.0 ,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,,1.0,,7.0,2.0,0.0,9.0,0.0,0.0,0.0,3.0,,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0, 1.0 ,0.0,0.0, 1.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Traditional families,40-50 years,Conservative families,1 - 10%,63 - 75%,11 - 23%,11 - 23%,f 50 – 99,f 0,f 0
33,1.0,3.0,3,8,0,6,,2,730.0,0.0,3.0,2.0,3.0,5.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,7.0,7.0,0.0,2.0,7.0,2.0,0.0,4.0,5.0, 0.0 ,0.0,4.0, 3.0 ,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,0%,63 - 75%,,11 - 23%,f 0,f 0,f 0
33,1.0,4.0,2,8,0,5,0,4, 8.0 ,0.0,1.0, 0.0 ,1.0,8.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,5.0, 4.0 ,0.0,1.0,1.0,7.0,1.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,3.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,30-40 years,Family with grown ups,0%,50 - 62%,0%,37 - 49%,f 0,f 0,f 0
33,1.0,3.0,2,8,0,3,1,5,6.0,0.0,3.0,2.0,2.0,6.0,0.0,4.0,5.0,2.0, 0.0 ,0.0,3.0,4.0, 2.0 ,1.0,0.0,2.0,5.0,3.0,5.0, 4.0 ,5.0,1.0,3.0,7.0,,4.0,4.0, 2.0 ,0.0,0.0,3.0,3.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0, 1.0 ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,30-40 years,Family with grown ups,0%,24 - 36%,1 - 10%,50 - 62%,f 50 – 99,f 0,f 0
35,1.0,3.0,3,8,0,5,1,3,7.0,1.0,2.0,1.0,4.0,4.0, 0.0 ,2.0,7.0,1.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,4.0,330.0,6.0,3.0,1.0,7.0,2.0,2.0,5.0,1.0,2.0,0.0,4.0,5.0,0,0,0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,Village families,40-50 years,Family with grown ups,0%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 0
24,1.0,2.0,2,5,3,4,1,2,1.0,3.0,5.0,4.0,3.0,2.0,1.0,4.0,5.0,1.0,0.0,0.0,,1.0,5.0,1.0,1.0,3.0,4.0,2.0,8.0,1.0,7.0,0.0,2.0,6.0,3.0,5.0,3.0,1.0, 1.0 ,0.0,3.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Young, low educated",30-40 years,Living well,24 - 36%,37 - 49%,1 - 10%,11 - 23%,f 0,f 0,f 0
31,1.0,2.0,2,7,1,3,2,5,5.0, 2.0 ,2.0,3.0,2.0,5.0,1.0,2.0,7.0, 1.0 ,0.0,0.0,3.0,4.0,3.0, 1.0 ,1.0,1.0,6.0,2.0,,1.0,7.0,1.0,2.0,8.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low income catholics,30-40 years,Retired and Religeous,1 - 10%,24 - 36%,11 - 23%,50 - 62%,f 0,f 0,f 0
,1.0,2.0,3,5,1,5,1,3,4.0,1.0,5.0,4.0,2.0,3.0,1.0,3.0,5.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,4.0,5.0,1.0,3.0,8.0,1.0,5.0, 3.0 ,2.0,0.0,0.0, 3.0 ,2.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40-50 years,Living well,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 0
39,1.0,2.0,3,9,3,5,0,2,9.0,0.0,0.0,0.0, 5.0 ,4.0,2.0,4.0,4.0,2.0,0.0,0.0,6.0,0.0,2.0,1.0,2.0,3.0,, 0.0 ,6.0,3.0,7.0,2.0,0.0,7.0,2.0,3.0,4.0,2.0, 1.0 ,0.0,3.0, 5.0 ,2,0,0, 0.0 ,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Large religous families,40-50 years,Conservative families,24 - 36%,50 - 62%,0%,11 - 23%,f 50 – 99,f 0,f 0
12,1.0,3.0,2,3,4,1,0,5,6.0, 3.0 ,0.0,0.0,,797.0,5.0,3.0,2.0,5.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,9.0,6.0,3.0, 0.0 ,2.0,7.0,0.0,3.0,4.0,3.0,1.0,7.0,7.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Affluent young families,30-40 years,Average Family,37 - 49%,1 - 10%,0%,50 - 62%,f 50 – 99,f 0,f 0
32, 1.0 ,3.0,3,7,0,2,3,5,6.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,9.0,0.0,0.0, 0.0 ,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,4.0,3.0,3.0,9.0,0.0,0.0,5.0,4.0,330.0, 0.0 ,4.0,1.0,1,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0, 0.0 ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0, 1.0 ,0.0,0.0,0.0,0.0,0.0,0.0,Mixed seniors,40-50 years,Retired and Religeous,0%,11 - 23%,24 - 36%,50 - 62%,f 1 – 49,f 0,f 0
33,2.0,3.0,3,8,0,4,0,5,7.0,0.0,2.0,2.0,1.0,6.0, 0.0 ,2.0,7.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,6.0,2.0,4.0,5.0,5.0,2.0,3.0,8.0,1.0,3.0, 4.0 ,2.0, 0.0 ,0.0,3.0,3.0,0,0,0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,invalid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,0%,37 - 49%,0%,50 - 62%,f 0,f 0,f 0
13,1.0,3.0,3,3,3,3,1,4,6.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,3.0,219.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,7.0,,2.0,5.0,4.0,4.0,3.0,3.0,1.0,0.0,4.0,7.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 778.0 ,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,, 0.0 ,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,Young all american family,40-50 years,Average Family,24 - 36%,24 - 36%,1 - 10%,37 - 49%,f 50 – 99,f 0,f 0
33,1.0,3.0,3,8,1,5,1,3,7.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0, 3.0 ,2.0,1.0,4.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,1.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 0
1,1.0,3.0,2,1,2,5,0,3,9.0,0.0,0.0,1.0,3.0,5.0,4.0,5.0,312.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,4.0, 0.0 , 8.0 ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"High Income, expensive child",30-40 years,Successful hedonists,11 - 23%,50 - 62%,0%,24 - 36%,f 0,f 0,f 0
39,1.0,3.0,3,9,0,5,1,3,7.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,7.0,2.0,4.0,4.0,1.0,1.0, 1.0 ,3.0, 5.0 ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,2.0,0.0,0.0,0.0,0.0, 0.0 ,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0, n/a ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Large religous families,40-50 years,Conservative families,0%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 0
33,1.0,3.0,3,8,1,5,1,3,7.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0, 1.0 ,5.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 0
